product_id,product_name,category,sub_category,brand,supplier,price,discount_percent,stock_quantity,rating,reviews_count,weight_kg,color,size,material,warranty_years,country,warehouse_city,created_date,status
P6938,Political Shoes,Fashion,Shoes,Apple,"Gibbs, Roberson and Martin",71326,4,582,4.1,7781,10.0,Red,Medium,Aluminium,4,Peru,Chennai,2025-01-21,Active
P6939,Hear Snacks,Grocery,Snacks,HP,Obrien-Skinner,32856,31,516,4.8,928,10.13,Red,Small,Plastic,0,Netherlands Antilles,Hyderabad,2026-02-01,Active
P6940,House Rice,Grocery,Rice,Sony,"May, Jones and Powers",54766,19,468,4.0,8471,16.83,Black,Standard,Metal,0,Niue,Mumbai,2026-01-22,Inactive
P6941,Gun Mobile,Electronics,Mobile,HP,Bradshaw-Barrett,38444,15,698,3.2,2156,5.87,White,Large,Aluminium,0,Qatar,Delhi,2024-11-13,Active
P6942,Let Laptop,Electronics,Laptop,IKEA,"Johnson, Harris and Reynolds",51017,33,37,4.9,1505,5.47,Silver,Small,Leather,3,Ecuador,Chennai,2024-12-01,Inactive
P6943,White Sofa,Furniture,Sofa,HP,Daniels-Parker,19583,5,239,3.3,3524,14.74,Black,Large,Plastic,2,Central African Republic,Pune,2024-11-17,Inactive
P6944,Begin Beverages,Grocery,Beverages,Dell,Patrick Inc,57770,12,945,3.9,3287,6.59,White,Standard,Metal,5,Micronesia,Bangalore,2024-09-09,Active
P6945,Laugh Rice,Grocery,Rice,HP,Campbell LLC,7042,7,911,4.5,2970,14.4,Red,Small,Aluminium,1,Qatar,Mumbai,2025-05-23,Inactive
P6946,Government Jacket,Fashion,Jacket,Apple,"West, Moore and Brown",17166,12,764,3.9,5870,1.92,White,Large,Leather,0,Kyrgyz Republic,Chennai,2025-08-01,Active
P6947,Significant Bed,Furniture,Bed,Samsung,Garcia-Chang,22237,0,864,3.3,3598,11.25,Black,Medium,Glass,4,Nepal,Mumbai,2025-01-25,Inactive
P6948,Give Jeans,Fashion,Jeans,Dell,Wallace LLC,23553,36,219,4.8,2013,3.67,Silver,Standard,Glass,3,Guinea-Bissau,Mumbai,2025-04-15,Inactive
P6949,Major Sofa,Furniture,Sofa,Dell,"Li, Wright and Frank",67492,35,38,3.4,2414,9.39,Red,Small,Aluminium,1,Micronesia,Bangalore,2025-12-11,Active
P6950,Something Table,Furniture,Table,Apple,Wade-Nolan,4710,6,225,4.4,6614,9.31,Blue,Large,Plastic,1,Denmark,Bangalore,2025-04-23,Active
P6951,Building Mobile,Electronics,Mobile,Sony,Baker-Smith,34209,37,644,3.8,6150,14.2,Red,Small,Plastic,2,Hong Kong,Hyderabad,2025-01-26,Inactive
P6952,Use Rice,Grocery,Rice,Samsung,Harris-Walton,41232,25,675,4.5,263,2.62,Blue,Standard,Glass,3,Reunion,Delhi,2026-06-27,Active
P6953,Staff Chair,Furniture,Chair,IKEA,Zamora Inc,98576,35,834,3.1,8308,6.58,Red,Large,Leather,1,French Polynesia,Bangalore,2025-10-14,Active
P6954,Should Beverages,Grocery,Beverages,Nike,Banks-Sanchez,69230,30,184,4.7,8874,18.77,White,Small,Glass,1,Suriname,Pune,2025-07-26,Inactive
P6955,She Smart Watch,Electronics,Smart Watch,Apple,Williamson PLC,66889,37,987,3.1,3545,7.79,Red,Medium,Leather,0,Palau,Hyderabad,2026-05-08,Inactive
P6956,Just Shirt,Fashion,Shirt,Apple,"Stephens, Williams and Zavala",14187,36,357,3.4,9800,14.58,Black,Standard,Glass,4,India,Bangalore,2024-10-19,Active
P6957,Strong Table,Furniture,Table,Sony,Stokes Inc,69393,5,12,4.1,9485,19.82,Blue,Small,Leather,0,Argentina,Pune,2025-10-14,Inactive
P6958,Quality Snacks,Grocery,Snacks,HP,Weaver Group,26329,32,232,3.5,4866,18.1,Red,Standard,Aluminium,1,Romania,Mumbai,2026-05-22,Inactive
P6959,Else Jeans,Fashion,Jeans,HP,Cruz-Anderson,90935,30,243,5.0,8087,10.01,Black,Small,Glass,0,Korea,Delhi,2025-06-25,Inactive
P6960,Test Jeans,Fashion,Jeans,Dell,"Calderon, Strickland and Sanders",85356,37,994,3.8,4234,8.42,Silver,Small,Metal,2,Chile,Hyderabad,2025-05-09,Inactive
P6961,Task Oil,Grocery,Oil,Nike,"Wells, Hernandez and Wilkinson",87531,20,3,4.3,5691,4.21,White,Standard,Leather,2,Mali,Mumbai,2026-06-10,Active
P6962,Say Table,Furniture,Table,Adidas,Harrington-Perez,86185,10,837,3.3,1490,6.64,Black,Small,Aluminium,2,Paraguay,Delhi,2024-10-05,Inactive
P6963,Apply Rice,Grocery,Rice,HP,Hunter-White,26328,34,980,3.5,8131,4.31,Black,Standard,Leather,4,Zimbabwe,Pune,2025-08-22,Active
P6964,Arm Oil,Grocery,Oil,Samsung,"Ferrell, Arnold and Flores",86971,6,121,4.3,5780,13.59,Red,Large,Metal,0,Djibouti,Chennai,2024-12-11,Inactive
P6965,Piece Bed,Furniture,Bed,Dell,Johnson and Sons,74038,0,354,3.1,6679,17.74,Black,Small,Metal,0,Switzerland,Hyderabad,2025-09-29,Inactive
P6966,Lawyer Shirt,Fashion,Shirt,Nike,"Donaldson, Jackson and Mills",50516,3,153,4.1,322,16.8,Black,Small,Plastic,5,Lao People's Democratic Republic,Bangalore,2025-10-09,Inactive
P6967,Notice Table,Furniture,Table,Samsung,"Perez, Collier and Curry",39777,23,260,5.0,8053,4.84,Red,Small,Glass,1,Tokelau,Pune,2025-05-21,Active
P6968,Customer Smart Watch,Electronics,Smart Watch,Adidas,Spears-Williams,95927,23,332,3.1,9601,18.31,Blue,Medium,Leather,4,Jersey,Hyderabad,2025-09-11,Active
P6969,Yeah Smart Watch,Electronics,Smart Watch,IKEA,Graham-Gomez,67946,24,406,3.9,707,8.27,Red,Standard,Glass,4,Tanzania,Hyderabad,2025-10-29,Inactive
P6970,Natural Shirt,Fashion,Shirt,Nike,Ross Group,78076,10,390,4.9,9034,10.08,Blue,Large,Glass,3,Egypt,Bangalore,2026-01-10,Inactive
P6971,Language Headphones,Electronics,Headphones,Samsung,Edwards Ltd,58716,2,775,4.9,4735,13.19,Red,Large,Leather,3,Turkey,Mumbai,2026-06-07,Active
P6972,I Chair,Furniture,Chair,Nike,Watson-Dodson,69720,7,296,3.2,9527,3.89,Black,Small,Plastic,5,Grenada,Bangalore,2025-07-12,Inactive
P6973,Set Table,Furniture,Table,Samsung,Williams-Ross,9806,37,124,4.3,6011,5.39,Red,Small,Glass,5,Jordan,Delhi,2026-08-03,Active
P6974,Lead Headphones,Electronics,Headphones,Apple,Thornton-Johnson,52524,19,807,4.2,7314,14.74,Black,Medium,Leather,3,Kenya,Pune,2026-03-10,Active
P6975,Like Jeans,Fashion,Jeans,Dell,Aguilar-Davis,54847,21,860,4.6,9358,5.89,Black,Medium,Glass,1,Colombia,Hyderabad,2024-12-18,Active
P6976,Along Laptop,Electronics,Laptop,Nike,"Smith, Boyd and Garcia",77902,0,63,4.8,1537,5.57,Silver,Medium,Leather,0,Maldives,Hyderabad,2026-02-05,Active
P6977,Class Oil,Grocery,Oil,IKEA,"Gomez, Blake and Morgan",80344,14,431,4.7,9693,15.45,Black,Large,Leather,2,Gabon,Chennai,2025-03-17,Inactive
P6978,Interest Laptop,Electronics,Laptop,Sony,Morton PLC,695,30,106,3.6,3102,9.85,White,Medium,Aluminium,4,Martinique,Chennai,2024-08-09,Inactive
P6979,Direction Smart Watch,Electronics,Smart Watch,Apple,Banks Group,16619,34,892,3.4,9919,13.24,Black,Small,Plastic,4,Lao People's Democratic Republic,Pune,2025-04-29,Active
P6980,Television Bed,Furniture,Bed,Sony,"Guzman, Garcia and Murphy",38071,5,506,4.2,1962,11.37,Silver,Large,Metal,2,Somalia,Mumbai,2025-08-17,Inactive
P6981,Treat Smart Watch,Electronics,Smart Watch,Samsung,Rivera Group,17047,26,379,4.6,2538,18.99,Blue,Small,Aluminium,3,Spain,Bangalore,2026-01-16,Inactive
P6982,Particular Jeans,Fashion,Jeans,Samsung,"Williams, Parks and Bernard",20571,0,41,3.1,4583,9.56,Red,Standard,Metal,5,Egypt,Chennai,2024-10-11,Active
P6983,Each Headphones,Electronics,Headphones,Samsung,"Johnson, Rogers and Saunders",60257,6,663,4.2,1526,15.88,White,Standard,Leather,2,Bangladesh,Pune,2025-02-13,Active
P6984,Heart Shirt,Fashion,Shirt,Adidas,"Thornton, Johnson and Howard",36563,13,382,3.4,8834,12.4,White,Small,Metal,5,Northern Mariana Islands,Delhi,2024-10-19,Inactive
P6985,Each Chair,Furniture,Chair,Sony,Duncan-Brown,95420,23,500,4.2,2495,10.24,Black,Small,Plastic,0,Qatar,Bangalore,2025-04-07,Inactive
P6986,Drop Bed,Furniture,Bed,Nike,"Dunn, Reeves and Owens",14897,23,613,3.7,1721,3.35,Black,Medium,Glass,5,Saint Kitts and Nevis,Mumbai,2026-05-17,Active
P6987,Different Sofa,Furniture,Sofa,Nike,Hawkins-Mendoza,90804,22,876,3.1,5126,14.03,White,Small,Glass,1,Libyan Arab Jamahiriya,Delhi,2025-07-21,Active
P6988,Well Laptop,Electronics,Laptop,HP,"Wilson, Carter and Kelly",83954,16,475,4.0,4958,10.48,Red,Medium,Leather,5,Yemen,Delhi,2025-04-16,Active
P6989,Everything Rice,Grocery,Rice,HP,Miles LLC,87348,1,307,3.5,8602,10.17,Black,Small,Aluminium,5,Korea,Bangalore,2025-03-07,Inactive
P6990,Budget Jacket,Fashion,Jacket,Samsung,"Patton, Stuart and Johnson",18177,11,88,3.7,8170,12.13,Red,Medium,Plastic,2,Zambia,Pune,2026-05-22,Active
P6991,Economic Bed,Furniture,Bed,HP,"Williamson, Hughes and Gutierrez",94519,39,947,4.8,9173,9.7,Red,Standard,Glass,0,Central African Republic,Hyderabad,2025-09-13,Inactive
P6992,Alone Table,Furniture,Table,Apple,Torres Group,55899,0,129,4.5,3885,9.66,Black,Large,Aluminium,2,Liechtenstein,Pune,2025-05-27,Inactive
P6993,Behavior Shirt,Fashion,Shirt,Dell,"Huynh, Allen and Lane",51894,19,916,5.0,5959,19.02,Silver,Standard,Glass,2,American Samoa,Hyderabad,2026-07-08,Inactive
P6994,Attack Snacks,Grocery,Snacks,Apple,Leon Ltd,47042,3,423,4.8,5881,7.43,Blue,Medium,Glass,2,Panama,Mumbai,2025-09-30,Inactive
P6995,Audience Jacket,Fashion,Jacket,Nike,Carrillo Ltd,94389,10,130,3.5,2687,1.43,Red,Medium,Metal,5,Uganda,Hyderabad,2025-06-21,Active
P6996,Discuss Snacks,Grocery,Snacks,HP,Clements LLC,79746,4,892,4.8,573,19.93,Silver,Medium,Plastic,0,Croatia,Bangalore,2025-04-14,Active
P6997,Reality Jacket,Fashion,Jacket,Apple,Hartman LLC,73416,22,763,4.3,2365,5.7,Silver,Medium,Metal,2,Morocco,Chennai,2026-06-17,Inactive
P6998,Whatever Laptop,Electronics,Laptop,Nike,"Bush, Raymond and Hunt",42233,0,643,3.1,7219,16.04,Black,Standard,Leather,2,Kiribati,Mumbai,2025-11-02,Active
P6999,Right Mobile,Electronics,Mobile,Adidas,Parker PLC,37263,27,533,3.7,6671,5.43,Red,Small,Glass,2,Papua New Guinea,Bangalore,2025-03-13,Inactive
P7000,Apply Jacket,Fashion,Jacket,IKEA,Hebert-Flores,13405,27,33,3.0,8083,4.82,Red,Large,Metal,3,United States of America,Delhi,2024-09-17,Inactive
P7001,Choice Rice,Grocery,Rice,Apple,Blair Inc,62519,20,695,3.9,5002,3.92,Red,Standard,Leather,2,Lebanon,Chennai,2024-11-06,Inactive
P7002,Others Oil,Grocery,Oil,Adidas,Ferguson and Sons,44020,40,101,4.9,5803,2.15,Red,Small,Plastic,5,Venezuela,Delhi,2024-09-11,Active
P7003,Save Jacket,Fashion,Jacket,IKEA,Stephens PLC,35454,40,629,3.1,1404,12.2,Silver,Medium,Aluminium,3,Eritrea,Pune,2026-03-21,Active
P7004,Trade Rice,Grocery,Rice,Dell,Gates LLC,60418,19,75,4.5,2459,1.74,Blue,Small,Metal,5,Poland,Pune,2026-07-29,Inactive
P7005,Population Chair,Furniture,Chair,Dell,"Kelly, Simmons and Ruiz",61606,18,718,3.9,606,15.47,Silver,Medium,Aluminium,4,Netherlands,Delhi,2024-11-22,Active
P7006,Market Chair,Furniture,Chair,HP,Sharp-Khan,62244,15,844,4.7,3296,8.27,Blue,Medium,Glass,2,Lebanon,Delhi,2025-03-02,Inactive
P7007,Home Shoes,Fashion,Shoes,Sony,Meyer Inc,62044,2,840,3.5,8465,2.83,White,Standard,Metal,3,Guernsey,Mumbai,2024-09-12,Active
P7008,Such Chair,Furniture,Chair,Dell,Macias LLC,84194,11,267,3.4,54,4.49,Red,Medium,Aluminium,4,United Arab Emirates,Pune,2024-09-10,Active
P7009,Occur Chair,Furniture,Chair,Nike,Barnett and Sons,16684,38,604,3.0,2685,7.09,White,Standard,Metal,0,Colombia,Delhi,2024-11-10,Active
P7010,Time Shoes,Fashion,Shoes,HP,Vargas-Johnson,38234,29,707,3.8,2251,19.25,Blue,Small,Leather,2,Czech Republic,Bangalore,2025-11-04,Inactive
P7011,Source Shoes,Fashion,Shoes,Adidas,Stuart Inc,64690,37,517,3.4,4666,16.11,Red,Medium,Glass,5,Madagascar,Delhi,2024-08-17,Inactive
P7012,Matter Smart Watch,Electronics,Smart Watch,Nike,Salinas LLC,45125,23,619,4.4,3111,2.0,White,Medium,Plastic,2,Iran,Pune,2025-01-26,Inactive
P7013,Size Table,Furniture,Table,Apple,"Rogers, Craig and Yoder",77693,9,492,4.2,2469,16.97,Blue,Small,Plastic,2,Congo,Mumbai,2025-11-04,Active
P7014,Dream Sofa,Furniture,Sofa,HP,"Brown, Harrison and Rhodes",8735,21,5,3.5,5496,0.52,Blue,Standard,Aluminium,0,Gabon,Pune,2025-10-09,Active
P7015,Factor Shirt,Fashion,Shirt,IKEA,"Alvarado, Werner and Juarez",20058,27,258,3.3,5045,3.71,Black,Large,Leather,1,Syrian Arab Republic,Bangalore,2025-08-08,Inactive
P7016,News Shirt,Fashion,Shirt,Apple,"Lopez, West and Brown",88212,24,356,3.0,2665,12.39,White,Medium,Plastic,1,Tokelau,Delhi,2025-12-15,Active
P7017,Free Oil,Grocery,Oil,HP,"Rivas, Hooper and Thomas",43328,5,624,3.3,4220,12.24,Black,Small,Aluminium,0,South Africa,Pune,2025-11-30,Active
P7018,Type Smart Watch,Electronics,Smart Watch,Dell,Zamora-Rivera,96910,27,838,3.0,8135,3.27,Blue,Standard,Metal,1,Malawi,Chennai,2025-02-13,Active
P7019,Republican Headphones,Electronics,Headphones,IKEA,"Hansen, Boyd and Obrien",82642,25,295,4.8,4910,6.22,Black,Standard,Aluminium,5,Greece,Chennai,2025-03-12,Inactive
P7020,Rather Rice,Grocery,Rice,HP,Crawford-Wagner,14051,18,638,4.1,9598,8.72,Red,Standard,Glass,2,Cocos (Keeling) Islands,Pune,2024-08-15,Inactive
P7021,Office Jeans,Fashion,Jeans,Dell,"Nelson, Strickland and Ruiz",30159,28,998,3.4,246,12.0,Blue,Standard,Metal,5,Faroe Islands,Pune,2025-05-18,Active
P7022,Research Shoes,Fashion,Shoes,Dell,Becker-Sanchez,62466,37,720,3.7,1004,11.51,Black,Medium,Leather,2,Cook Islands,Chennai,2025-05-04,Inactive
P7023,Week Shoes,Fashion,Shoes,Nike,"Smith, Mcdowell and Mack",55292,22,265,3.4,243,1.26,Red,Medium,Aluminium,5,Uganda,Delhi,2024-08-21,Inactive
P7024,On Beverages,Grocery,Beverages,Adidas,Allen Group,61818,13,159,3.7,462,12.27,White,Standard,Metal,1,Italy,Bangalore,2025-01-10,Active
P7025,Only Chair,Furniture,Chair,Adidas,Logan PLC,51719,17,103,4.8,6118,14.19,White,Large,Metal,0,Burkina Faso,Delhi,2025-01-03,Active
P7026,Democrat Jacket,Fashion,Jacket,IKEA,"Strickland, Flores and Maldonado",92057,19,244,4.4,1845,2.14,Blue,Medium,Leather,2,Kyrgyz Republic,Hyderabad,2026-06-14,Inactive
P7027,Trip Headphones,Electronics,Headphones,Apple,Davis-Rhodes,90984,38,82,3.4,5664,19.17,Blue,Standard,Glass,0,Nauru,Chennai,2025-10-05,Inactive
P7028,Country Rice,Grocery,Rice,Dell,"Wright, Roberts and Ware",35951,21,889,3.5,3771,4.48,White,Small,Glass,2,Turkmenistan,Hyderabad,2025-11-23,Inactive
P7029,Animal Sofa,Furniture,Sofa,Adidas,Ferguson-Edwards,97593,7,140,3.6,4160,6.7,Silver,Medium,Leather,4,Lao People's Democratic Republic,Delhi,2025-01-04,Active
P7030,Suggest Mobile,Electronics,Mobile,IKEA,"Benitez, Smith and Jones",22657,31,488,3.2,2399,13.6,Silver,Large,Plastic,5,Grenada,Pune,2025-02-13,Inactive
P7031,Individual Headphones,Electronics,Headphones,Dell,White-Castro,9901,0,632,4.9,3397,12.25,Silver,Large,Glass,0,Fiji,Hyderabad,2025-10-06,Inactive
P7032,Former Chair,Furniture,Chair,Apple,Jarvis Inc,47958,17,443,4.8,7124,14.86,Silver,Standard,Metal,2,Qatar,Bangalore,2025-07-24,Active
P7033,Ten Sofa,Furniture,Sofa,Dell,Baker-Orr,10230,38,848,3.2,4179,14.55,Silver,Standard,Plastic,2,Nicaragua,Delhi,2026-07-14,Inactive
P7034,This Tablet,Electronics,Tablet,Apple,"Hayes, Spencer and Bennett",10955,17,934,3.9,6206,15.09,Black,Small,Plastic,4,Greenland,Hyderabad,2026-07-19,Inactive
P7035,Camera Chair,Furniture,Chair,Samsung,Greer-Robinson,59853,11,7,3.0,2604,1.04,Blue,Standard,Glass,5,France,Hyderabad,2025-11-23,Active
P7036,Admit Mobile,Electronics,Mobile,Adidas,James-Fisher,38147,5,555,3.9,8707,13.06,Silver,Small,Aluminium,4,Guam,Delhi,2025-10-18,Active
P7037,Daughter Smart Watch,Electronics,Smart Watch,IKEA,Robles-Dalton,87097,14,966,3.8,8980,17.84,Black,Standard,Metal,4,Bahrain,Mumbai,2024-09-01,Active
P7038,With Table,Furniture,Table,Dell,"Summers, Santos and Lewis",27737,33,747,4.4,6773,16.67,Blue,Large,Aluminium,3,Kiribati,Chennai,2024-09-11,Inactive
P7039,Lay Table,Furniture,Table,Nike,Parsons LLC,11068,27,456,3.1,8799,19.38,Black,Standard,Metal,1,Japan,Mumbai,2025-09-12,Inactive
P7040,Trial Chair,Furniture,Chair,Adidas,Cole-Morrison,64520,32,433,3.6,3858,19.24,Silver,Standard,Plastic,1,Guinea,Bangalore,2025-06-09,Inactive
P7041,American Rice,Grocery,Rice,Nike,"Griffin, Walker and Terry",28541,9,525,3.5,2080,7.82,Blue,Large,Leather,0,Romania,Hyderabad,2025-09-03,Active
P7042,Word Tablet,Electronics,Tablet,Sony,Hoover and Sons,96460,27,965,5.0,5854,0.47,Black,Medium,Plastic,2,Seychelles,Mumbai,2026-03-08,Inactive
P7043,Option Jeans,Fashion,Jeans,HP,"Walker, Newman and Cooley",81897,26,397,4.3,9410,3.42,White,Small,Aluminium,1,Hong Kong,Mumbai,2026-06-14,Active
P7044,Technology Table,Furniture,Table,Apple,"Wolfe, Spencer and Carrillo",48120,0,458,4.6,3467,15.59,Blue,Small,Aluminium,1,Hong Kong,Mumbai,2025-03-18,Inactive
P7045,Energy Chair,Furniture,Chair,HP,Glover LLC,8212,29,748,4.3,2185,19.36,Red,Large,Plastic,1,Micronesia,Hyderabad,2025-11-09,Active
P7046,Sound Bed,Furniture,Bed,HP,"Ochoa, Shelton and Anderson",53314,22,715,4.4,5764,0.28,Red,Standard,Plastic,5,Barbados,Hyderabad,2024-09-08,Inactive
P7047,Clearly Sofa,Furniture,Sofa,Adidas,"Lee, Young and Chandler",13501,21,549,4.2,4597,0.79,Silver,Standard,Metal,4,Cuba,Chennai,2025-12-03,Active
P7048,Leave Bed,Furniture,Bed,IKEA,"Myers, Roberts and White",59208,19,322,4.8,5696,11.66,Silver,Small,Plastic,5,Libyan Arab Jamahiriya,Hyderabad,2026-03-04,Active
P7049,Plan Jeans,Fashion,Jeans,Samsung,"Mcfarland, Rice and Riley",3400,18,599,4.8,4975,0.87,Red,Small,Leather,2,Suriname,Mumbai,2025-04-14,Inactive
P7050,Threat Oil,Grocery,Oil,IKEA,Adams-Howard,25873,26,707,3.4,5655,16.14,Blue,Medium,Leather,5,Iceland,Delhi,2025-12-19,Active
P7051,Sell Beverages,Grocery,Beverages,IKEA,"Cooper, Lewis and Ortiz",58181,6,199,3.5,9882,12.65,Blue,Medium,Metal,2,Brazil,Mumbai,2025-05-30,Inactive
P7052,Right Smart Watch,Electronics,Smart Watch,Samsung,Tucker-Hernandez,41750,24,39,3.2,8868,10.21,Blue,Large,Leather,5,China,Pune,2026-05-10,Inactive
P7053,Must Headphones,Electronics,Headphones,Dell,"White, Hill and Terry",83979,4,978,3.2,9373,2.75,White,Small,Glass,2,Paraguay,Hyderabad,2025-11-05,Active
P7054,That Sofa,Furniture,Sofa,IKEA,"White, Joyce and White",78012,27,63,4.3,8388,11.76,Red,Small,Aluminium,0,Montserrat,Pune,2026-04-18,Inactive
P7055,Day Sofa,Furniture,Sofa,HP,"York, Smith and Ho",48934,8,930,3.4,4592,15.65,Blue,Small,Glass,1,Guinea,Mumbai,2025-12-21,Active
P7056,Help Oil,Grocery,Oil,Nike,Alvarez and Sons,6613,21,742,5.0,2928,9.65,Red,Standard,Aluminium,5,Falkland Islands (Malvinas),Mumbai,2025-08-06,Inactive
P7057,Executive Oil,Grocery,Oil,Sony,Anderson-Johnson,75632,21,285,4.6,7680,10.59,Blue,Standard,Glass,4,Congo,Hyderabad,2025-09-02,Active
P7058,Yes Bed,Furniture,Bed,Apple,Thompson-Skinner,34495,5,665,4.8,3032,2.82,Red,Standard,Aluminium,5,Korea,Mumbai,2026-02-04,Active
P7059,Question Laptop,Electronics,Laptop,Sony,Meadows LLC,74517,15,389,4.8,37,7.13,Silver,Small,Glass,0,Singapore,Mumbai,2026-04-19,Inactive
P7060,Although Chair,Furniture,Chair,Sony,"Huber, Day and Gonzales",72380,10,729,4.7,7032,2.96,Black,Standard,Leather,5,Brunei Darussalam,Mumbai,2026-07-22,Inactive
P7061,Might Chair,Furniture,Chair,IKEA,Curry-Robinson,47601,7,859,3.5,7426,16.19,Blue,Medium,Leather,0,Mongolia,Delhi,2026-05-21,Inactive
P7062,Old Sofa,Furniture,Sofa,Nike,"West, Cordova and Duke",32270,12,370,3.4,2623,19.3,Silver,Medium,Leather,3,United Kingdom,Pune,2025-11-25,Inactive
P7063,Doctor Headphones,Electronics,Headphones,Nike,Murray Group,9198,6,761,3.0,9377,17.45,White,Medium,Leather,1,United States Virgin Islands,Delhi,2025-05-14,Inactive
P7064,Student Jacket,Fashion,Jacket,Nike,"Clarke, Lewis and Rodriguez",55851,25,735,4.7,3443,6.86,Blue,Medium,Glass,2,Namibia,Delhi,2026-04-04,Active
P7065,Special Laptop,Electronics,Laptop,IKEA,Goodwin LLC,92629,25,387,3.9,3626,12.3,Black,Standard,Leather,2,Guinea,Pune,2025-05-18,Inactive
P7066,Practice Beverages,Grocery,Beverages,Apple,Gross-Mills,28254,10,470,3.6,5874,16.76,White,Standard,Glass,3,Bahrain,Pune,2024-08-12,Inactive
P7067,Which Sofa,Furniture,Sofa,Nike,Burke-Clark,69812,9,119,4.2,4527,16.77,Silver,Large,Leather,3,Mauritius,Chennai,2025-02-23,Active
P7068,We Table,Furniture,Table,Adidas,Wright-Walters,99237,30,498,4.0,8650,11.85,White,Medium,Plastic,1,Korea,Bangalore,2025-04-25,Inactive
P7069,Well Bed,Furniture,Bed,Dell,Walters Group,51760,35,134,4.2,8621,4.67,White,Small,Aluminium,5,Botswana,Bangalore,2026-04-24,Active
P7070,Me Shoes,Fashion,Shoes,Sony,Miller and Sons,2452,27,562,3.1,2834,18.19,Blue,Small,Metal,3,Colombia,Pune,2025-10-05,Inactive
P7071,Somebody Rice,Grocery,Rice,Nike,"Fisher, Brown and Stephenson",17114,2,443,4.0,8721,6.0,Red,Medium,Metal,1,South Georgia and the South Sandwich Islands,Mumbai,2025-12-07,Inactive
P7072,Kind Headphones,Electronics,Headphones,HP,"Marshall, Scott and Pierce",36543,40,544,3.2,8102,18.8,Silver,Large,Leather,3,Falkland Islands (Malvinas),Chennai,2024-08-25,Inactive
P7073,Early Mobile,Electronics,Mobile,Dell,Best PLC,11528,17,374,3.7,6090,8.75,Red,Medium,Leather,4,Bulgaria,Pune,2025-02-15,Active
P7074,New Tablet,Electronics,Tablet,Adidas,Miller-Tran,40181,1,569,3.7,2538,1.51,Black,Medium,Leather,2,Australia,Chennai,2026-03-26,Inactive
P7075,Indicate Chair,Furniture,Chair,Sony,Fox-Higgins,72714,20,260,4.5,443,17.71,Silver,Large,Leather,1,Iceland,Pune,2024-12-14,Active
P7076,Sell Shirt,Fashion,Shirt,Apple,Jimenez Group,15047,28,690,3.5,2374,11.85,Blue,Large,Metal,4,Venezuela,Hyderabad,2026-04-17,Inactive
P7077,Manager Headphones,Electronics,Headphones,Samsung,"Richards, Morales and Medina",7528,35,555,3.6,6815,10.58,Red,Large,Metal,5,Bolivia,Mumbai,2024-12-26,Inactive
P7078,Kind Shoes,Fashion,Shoes,Nike,"Holmes, George and Gutierrez",67021,34,478,4.2,6508,4.67,White,Standard,Leather,3,Cape Verde,Delhi,2026-07-22,Inactive
P7079,News Bed,Furniture,Bed,Apple,Burton Ltd,50948,26,359,5.0,1391,14.93,Red,Large,Leather,1,Iraq,Mumbai,2025-09-03,Inactive
P7080,Account Smart Watch,Electronics,Smart Watch,Apple,"Nolan, Brown and Brewer",9459,29,467,3.1,9527,5.66,Blue,Medium,Aluminium,1,Bahrain,Delhi,2024-08-31,Inactive
P7081,Yourself Shirt,Fashion,Shirt,Nike,"Taylor, Larsen and Larsen",25083,32,142,3.5,5324,10.46,White,Medium,Leather,3,Bermuda,Chennai,2026-04-01,Active
P7082,Already Table,Furniture,Table,Adidas,Villa Inc,79979,17,450,3.1,626,15.56,Blue,Small,Leather,4,Macao,Bangalore,2026-06-20,Inactive
P7083,Yet Snacks,Grocery,Snacks,Nike,"White, Harrison and Hart",88752,26,219,3.0,8482,4.37,Black,Small,Glass,0,Kuwait,Hyderabad,2025-11-16,Inactive
P7084,Focus Jacket,Fashion,Jacket,Samsung,"Herring, Norman and Hayes",28631,26,596,3.3,6550,19.75,White,Medium,Plastic,2,Nigeria,Bangalore,2026-08-03,Inactive
P7085,Safe Sofa,Furniture,Sofa,Adidas,"Huang, Perez and Bryant",36077,0,221,4.4,7052,0.51,Blue,Small,Metal,5,Thailand,Pune,2025-07-03,Active
P7086,Space Chair,Furniture,Chair,Nike,"Warren, Thompson and Jackson",67762,14,790,3.8,2920,8.42,White,Standard,Glass,0,Oman,Hyderabad,2025-07-28,Active
P7087,Member Bed,Furniture,Bed,Sony,Taylor-Bender,50992,28,329,4.9,3208,14.43,White,Medium,Plastic,1,Sierra Leone,Pune,2026-01-03,Inactive
P7088,Person Snacks,Grocery,Snacks,Adidas,Yates Inc,52588,13,528,3.1,5696,1.81,Black,Small,Leather,5,Gabon,Hyderabad,2025-03-30,Inactive
P7089,Suggest Jacket,Fashion,Jacket,IKEA,Jones Ltd,26430,19,341,5.0,548,16.09,Silver,Medium,Aluminium,1,Papua New Guinea,Chennai,2025-03-07,Active
P7090,Staff Shoes,Fashion,Shoes,Samsung,"Stokes, Davis and Herring",76345,26,823,4.4,6552,13.99,Silver,Small,Aluminium,1,Botswana,Mumbai,2025-02-06,Inactive
